author_id,journal_id,n_papers,topic_match_intra,work_ids
https://openalex.org/A5025236262,https://openalex.org/S2485537415,3,0.617,https://openalex.org/W4297094728;https://openalex.org/W4387129502;https://openalex.org/W4292825932
https://openalex.org/A5025236262,https://openalex.org/S4210238752,2,0.7477,https://openalex.org/W3198721561;https://openalex.org/W4323360796
https://openalex.org/A5031113286,https://openalex.org/S2485537415,3,0.8665,https://openalex.org/W4206385874;https://openalex.org/W4213364920;https://openalex.org/W4379534373
https://openalex.org/A5031113286,https://openalex.org/S4210192031,2,0.8369,https://openalex.org/W3165636443;https://openalex.org/W3212179065
https://openalex.org/A5031113286,https://openalex.org/S4210206423,2,0.8393,https://openalex.org/W4392125619;https://openalex.org/W4390236313
https://openalex.org/A5079264025,https://openalex.org/S4210192031,3,0.7762,https://openalex.org/W4297359831;https://openalex.org/W3182872503;https://openalex.org/W3161796636
https://openalex.org/A5079264025,https://openalex.org/S2485537415,2,0.6899,https://openalex.org/W3203216484;https://openalex.org/W3112072862
https://openalex.org/A5079264025,https://openalex.org/S2764413287,2,0.7806,https://openalex.org/W4313855207;https://openalex.org/W4385259378
https://openalex.org/A5019566409,https://openalex.org/S202381698,4,0.7846,https://openalex.org/W4302762921;https://openalex.org/W4327684330;https://openalex.org/W3194385280;https://openalex.org/W4307934592
https://openalex.org/A5059302775,https://openalex.org/S2764955546,4,0.7233,https://openalex.org/W4220707319;https://openalex.org/W4292622500;https://openalex.org/W4385258260;https://openalex.org/W4399120824
https://openalex.org/A5059302775,https://openalex.org/S195231649,2,0.6591,https://openalex.org/W3178380536;https://openalex.org/W3155603560
https://openalex.org/A5059302775,https://openalex.org/S4210192031,2,0.7822,https://openalex.org/W4403172187;https://openalex.org/W4396918906
https://openalex.org/A5087976149,https://openalex.org/S4210205812,6,0.6937,https://openalex.org/W3024552337;https://openalex.org/W3179231948;https://openalex.org/W3019334562;https://openalex.org/W3165798215;https://openalex.org/W4280576278;https://openalex.org/W4290704670
https://openalex.org/A5087976149,https://openalex.org/S207319443,2,0.6511,https://openalex.org/W2885291112;https://openalex.org/W3008488987
https://openalex.org/A5100333729,https://openalex.org/S2729999759,5,0.7522,https://openalex.org/W2728982475;https://openalex.org/W2963372751;https://openalex.org/W2559842427;https://openalex.org/W4383220086;https://openalex.org/W3004074269
https://openalex.org/A5100333729,https://openalex.org/S139930977,3,0.7587,https://openalex.org/W4404908682;https://openalex.org/W2605078375;https://openalex.org/W2905950556
https://openalex.org/A5043246042,https://openalex.org/S2485537415,7,0.6761,https://openalex.org/W3139885963;https://openalex.org/W3190520168;https://openalex.org/W4213283716;https://openalex.org/W3197806518;https://openalex.org/W4396941418;https://openalex.org/W3155035060;https://openalex.org/W3155460737
https://openalex.org/A5100740838,https://openalex.org/S4210192031,4,0.8415,https://openalex.org/W4200281614;https://openalex.org/W4306392384;https://openalex.org/W4280575541;https://openalex.org/W4378808318
https://openalex.org/A5100740838,https://openalex.org/S195231649,3,0.8643,https://openalex.org/W3157138286;https://openalex.org/W3196905380;https://openalex.org/W2987889561
https://openalex.org/A5037111537,https://openalex.org/S190680769,2,0.8259,https://openalex.org/W4386636688;https://openalex.org/W4396661154
https://openalex.org/A5037111537,https://openalex.org/S2764413287,2,0.8113,https://openalex.org/W4400939497;https://openalex.org/W4381618600
https://openalex.org/A5037111537,https://openalex.org/S2898612692,2,0.8591,https://openalex.org/W4391848942;https://openalex.org/W4396768492
https://openalex.org/A5037111537,https://openalex.org/S196734849,2,0.8019,https://openalex.org/W4399516591;https://openalex.org/W4361273809
https://openalex.org/A5032563975,https://openalex.org/S4210219776,2,0.8131,https://openalex.org/W2993471286;https://openalex.org/W2844713602
https://openalex.org/A5032563975,https://openalex.org/S2485537415,4,0.6895,https://openalex.org/W4226084339;https://openalex.org/W3013276295;https://openalex.org/W4392543668;https://openalex.org/W4205924007
https://openalex.org/A5023438344,https://openalex.org/S4210177785,4,0.8256,https://openalex.org/W2912250273;https://openalex.org/W2738769391;https://openalex.org/W1961419296;https://openalex.org/W2793249006
https://openalex.org/A5023438344,https://openalex.org/S4210205812,2,0.7693,https://openalex.org/W4386099091;https://openalex.org/W3094697236
https://openalex.org/A5065073668,https://openalex.org/S4511983,9,0.753,https://openalex.org/W2770385327;https://openalex.org/W2285928817;https://openalex.org/W2890802415;https://openalex.org/W2576200800;https://openalex.org/W2964198674;https://openalex.org/W3000641394;https://openalex.org/W2302755143;https://openalex.org/W3183238114;https://openalex.org/W2891124349
https://openalex.org/A5076935774,https://openalex.org/S4210192031,2,0.7054,https://openalex.org/W4366590504;https://openalex.org/W4385948500
https://openalex.org/A5076935774,https://openalex.org/S2485537415,4,0.6098,https://openalex.org/W3160931074;https://openalex.org/W4391164131;https://openalex.org/W2976361422;https://openalex.org/W2910600015
https://openalex.org/A5067133778,https://openalex.org/S2485537415,6,0.7547,https://openalex.org/W4285302878;https://openalex.org/W4285222754;https://openalex.org/W4285817834;https://openalex.org/W3194963579;https://openalex.org/W3094651830;https://openalex.org/W4317795281
https://openalex.org/A5067133778,https://openalex.org/S52395412,2,0.8215,https://openalex.org/W2951364005;https://openalex.org/W3163233738
https://openalex.org/A5100452997,https://openalex.org/S2485537415,3,0.6817,https://openalex.org/W4400679778;https://openalex.org/W4285130930;https://openalex.org/W4364302293
https://openalex.org/A5100452997,https://openalex.org/S4210192031,2,0.5412,https://openalex.org/W4308333450;https://openalex.org/W4362698575
https://openalex.org/A5015564248,https://openalex.org/S4210192031,8,0.83,https://openalex.org/W4390986415;https://openalex.org/W4309090701;https://openalex.org/W4296241628;https://openalex.org/W4386638827;https://openalex.org/W4309312347;https://openalex.org/W4307265273;https://openalex.org/W4377041917;https://openalex.org/W4312127319
https://openalex.org/A5046258353,https://openalex.org/S2485537415,5,0.6614,https://openalex.org/W4400877695;https://openalex.org/W3155222352;https://openalex.org/W3121224937;https://openalex.org/W4393170744;https://openalex.org/W4382447796
https://openalex.org/A5083953277,https://openalex.org/S127898559,4,0.737,https://openalex.org/W1932103198;https://openalex.org/W3157648457;https://openalex.org/W4225624945;https://openalex.org/W2962786672
https://openalex.org/A5083953277,https://openalex.org/S4210192031,2,0.7552,https://openalex.org/W3214155909;https://openalex.org/W3208518480
https://openalex.org/A5083953277,https://openalex.org/S997959834,3,0.7559,https://openalex.org/W2944944934;https://openalex.org/W4205518779;https://openalex.org/W2231848437
https://openalex.org/A5036943629,https://openalex.org/S202381698,2,0.7688,https://openalex.org/W2789946045;https://openalex.org/W2904072913
https://openalex.org/A5036943629,https://openalex.org/S2485537415,3,0.8274,https://openalex.org/W3004373197;https://openalex.org/W2942173686;https://openalex.org/W3108867199
https://openalex.org/A5036943629,https://openalex.org/S34838331,2,0.8559,https://openalex.org/W4362586115;https://openalex.org/W4376274519
https://openalex.org/A5036446253,https://openalex.org/S4210205812,5,0.7637,https://openalex.org/W3204514824;https://openalex.org/W2991396862;https://openalex.org/W4318206869;https://openalex.org/W4313828967;https://openalex.org/W4317436846
https://openalex.org/A5036446253,https://openalex.org/S149016011,4,0.7635,https://openalex.org/W3213996614;https://openalex.org/W3216949461;https://openalex.org/W3209509025;https://openalex.org/W2891144776
https://openalex.org/A5111222692,https://openalex.org/S2729999759,5,0.7515,https://openalex.org/W2779681640;https://openalex.org/W4310854123;https://openalex.org/W2344508595;https://openalex.org/W3031177401;https://openalex.org/W3038817008
https://openalex.org/A5111222692,https://openalex.org/S155526855,3,0.6677,https://openalex.org/W4378193263;https://openalex.org/W2598515261;https://openalex.org/W2295688218
https://openalex.org/A5053900871,https://openalex.org/S43295729,3,0.863,https://openalex.org/W4386251271;https://openalex.org/W4388408041;https://openalex.org/W4399682041
https://openalex.org/A5053900871,https://openalex.org/S101949793,2,0.7582,https://openalex.org/W2588222224;https://openalex.org/W2610359437
https://openalex.org/A5053900871,https://openalex.org/S2485537415,3,0.8266,https://openalex.org/W3038106166;https://openalex.org/W3115285440;https://openalex.org/W2958702578
https://openalex.org/A5101463922,https://openalex.org/S190629608,2,0.5601,https://openalex.org/W3214910743;https://openalex.org/W3193522076
https://openalex.org/A5101463922,https://openalex.org/S2485537415,4,0.6142,https://openalex.org/W3008118770;https://openalex.org/W2901663594;https://openalex.org/W3125378889;https://openalex.org/W2963965172
https://openalex.org/A5101463922,https://openalex.org/S195231649,2,0.5766,https://openalex.org/W4283450937;https://openalex.org/W4284898181
https://openalex.org/A5073134755,https://openalex.org/S2485537415,5,0.7045,https://openalex.org/W2970741249;https://openalex.org/W2984865357;https://openalex.org/W2972730416;https://openalex.org/W2970381480;https://openalex.org/W2970422898
https://openalex.org/A5073134755,https://openalex.org/S4210205812,2,0.6554,https://openalex.org/W4386030172;https://openalex.org/W2972450601
https://openalex.org/A5063459912,https://openalex.org/S4210216316,6,0.6981,https://openalex.org/W3199761854;https://openalex.org/W4289766531;https://openalex.org/W2974599917;https://openalex.org/W3199662701;https://openalex.org/W4386211115;https://openalex.org/W4245378880
https://openalex.org/A5063459912,https://openalex.org/S139930977,2,0.7328,https://openalex.org/W4224923707;https://openalex.org/W3111168006
https://openalex.org/A5101943648,https://openalex.org/S4511983,9,0.8143,https://openalex.org/W2884893917;https://openalex.org/W2783371987;https://openalex.org/W2217656535;https://openalex.org/W2297757679;https://openalex.org/W2783385322;https://openalex.org/W2575390451;https://openalex.org/W655583875;https://openalex.org/W2299731084;https://openalex.org/W2578658214
https://openalex.org/A5044244385,https://openalex.org/S4210197006,2,0.7846,https://openalex.org/W3006781240;https://openalex.org/W3113989068
https://openalex.org/A5044244385,https://openalex.org/S4210213891,5,0.7162,https://openalex.org/W2910575305;https://openalex.org/W2905506148;https://openalex.org/W4220855240;https://openalex.org/W2925920795;https://openalex.org/W2967673271
https://openalex.org/A5044015235,https://openalex.org/S2485537415,4,0.705,https://openalex.org/W3090154305;https://openalex.org/W3035269559;https://openalex.org/W3193740800;https://openalex.org/W3198331626
https://openalex.org/A5044015235,https://openalex.org/S4210205812,3,0.7234,https://openalex.org/W3124821295;https://openalex.org/W3159506165;https://openalex.org/W4225697732
https://openalex.org/A5072946826,https://openalex.org/S4210177785,5,0.7927,https://openalex.org/W2900654702;https://openalex.org/W2753870844;https://openalex.org/W3086460552;https://openalex.org/W3092985612;https://openalex.org/W4404421156
https://openalex.org/A5041757523,https://openalex.org/S2485537415,5,0.6586,https://openalex.org/W3171302872;https://openalex.org/W4385287507;https://openalex.org/W3217119495;https://openalex.org/W4392173886;https://openalex.org/W4392667218
https://openalex.org/A5100610130,https://openalex.org/S2764650051,4,0.794,https://openalex.org/W2578385481;https://openalex.org/W2592665192;https://openalex.org/W2910420059;https://openalex.org/W3127166591
https://openalex.org/A5100610130,https://openalex.org/S196734849,2,0.6051,https://openalex.org/W4313251323;https://openalex.org/W4396694063
https://openalex.org/A5051178997,https://openalex.org/S2485537415,3,0.7118,https://openalex.org/W2784168210;https://openalex.org/W2500334081;https://openalex.org/W2414393820
https://openalex.org/A5051178997,https://openalex.org/S107516304,3,0.7642,https://openalex.org/W3212055541;https://openalex.org/W3081791105;https://openalex.org/W4388035001
https://openalex.org/A5100394046,https://openalex.org/S4210205812,2,0.7507,https://openalex.org/W3002072934;https://openalex.org/W2740205663
https://openalex.org/A5100394046,https://openalex.org/S2729999759,3,0.701,https://openalex.org/W2548036585;https://openalex.org/W3157245170;https://openalex.org/W4386488909
https://openalex.org/A5100394046,https://openalex.org/S2485537415,3,0.7185,https://openalex.org/W2903314293;https://openalex.org/W2917001081;https://openalex.org/W3110453189
https://openalex.org/A5039508726,https://openalex.org/S4210205812,2,0.8578,https://openalex.org/W4200566850;https://openalex.org/W4220897912
https://openalex.org/A5039508726,https://openalex.org/S4210228075,2,0.6663,https://openalex.org/W4388660912;https://openalex.org/W2980326204
https://openalex.org/A5108139013,https://openalex.org/S2485537415,8,0.7845,https://openalex.org/W4323338633;https://openalex.org/W4385288643;https://openalex.org/W4226523368;https://openalex.org/W4386275771;https://openalex.org/W3035533770;https://openalex.org/W4386432304;https://openalex.org/W3048536933;https://openalex.org/W2991479668
https://openalex.org/A5031054535,https://openalex.org/S2485537415,5,0.7105,https://openalex.org/W4323338633;https://openalex.org/W4385288643;https://openalex.org/W4226523368;https://openalex.org/W4386432304;https://openalex.org/W4285273143
https://openalex.org/A5031054535,https://openalex.org/S4210206423,2,0.694,https://openalex.org/W4388331693;https://openalex.org/W4382134261
https://openalex.org/A5067039459,https://openalex.org/S4210192031,6,0.8173,https://openalex.org/W4293162690;https://openalex.org/W4303856673;https://openalex.org/W4323312983;https://openalex.org/W4309786545;https://openalex.org/W4229376346;https://openalex.org/W4304806451
https://openalex.org/A5078484420,https://openalex.org/S4210205812,3,0.8565,https://openalex.org/W3083389769;https://openalex.org/W3095424117;https://openalex.org/W3127404465
https://openalex.org/A5078484420,https://openalex.org/S4210206423,3,0.8546,https://openalex.org/W4387265244;https://openalex.org/W4386099549;https://openalex.org/W4387873795
https://openalex.org/A5100393880,https://openalex.org/S2485537415,4,0.6534,https://openalex.org/W2528570538;https://openalex.org/W4403181863;https://openalex.org/W3082944873;https://openalex.org/W4392399527
https://openalex.org/A5027367677,https://openalex.org/S2485537415,7,0.6779,https://openalex.org/W2968699891;https://openalex.org/W2967532333;https://openalex.org/W3008441132;https://openalex.org/W2910165910;https://openalex.org/W2960586030;https://openalex.org/W2979615786;https://openalex.org/W2989706969
https://openalex.org/A5055227045,https://openalex.org/S2485537415,6,0.8445,https://openalex.org/W3096229121;https://openalex.org/W3016683387;https://openalex.org/W3033057870;https://openalex.org/W3082306581;https://openalex.org/W3023596779;https://openalex.org/W3026649003
https://openalex.org/A5055227045,https://openalex.org/S196734849,2,0.7613,https://openalex.org/W4381190182;https://openalex.org/W4399208718
https://openalex.org/A5078003862,https://openalex.org/S4210195431,3,0.7703,https://openalex.org/W3211201308;https://openalex.org/W4404259974;https://openalex.org/W3075432525
https://openalex.org/A5026473778,https://openalex.org/S2485537415,6,0.6967,https://openalex.org/W2924610876;https://openalex.org/W4386275771;https://openalex.org/W4389633789;https://openalex.org/W4397026385;https://openalex.org/W3131836387;https://openalex.org/W2895940773
https://openalex.org/A5087329042,https://openalex.org/S2485537415,5,0.7344,https://openalex.org/W2988544408;https://openalex.org/W2969214718;https://openalex.org/W3011402415;https://openalex.org/W2886334544;https://openalex.org/W2967920509
https://openalex.org/A5087329042,https://openalex.org/S101949793,2,0.872,https://openalex.org/W2441673353;https://openalex.org/W2553084692
https://openalex.org/A5060630586,https://openalex.org/S2485537415,5,0.8044,https://openalex.org/W3002006595;https://openalex.org/W3019510337;https://openalex.org/W2980477689;https://openalex.org/W3001441057;https://openalex.org/W2996398454
https://openalex.org/A5060630586,https://openalex.org/S101949793,3,0.7943,https://openalex.org/W2793314072;https://openalex.org/W2884678912;https://openalex.org/W3092756264
https://openalex.org/A5063015203,https://openalex.org/S4210177785,8,0.8138,https://openalex.org/W3149029499;https://openalex.org/W4376875647;https://openalex.org/W2606888570;https://openalex.org/W4403262530;https://openalex.org/W4394823076;https://openalex.org/W3091885231;https://openalex.org/W3048100079;https://openalex.org/W3092985612
https://openalex.org/A5021055773,https://openalex.org/S2729999759,6,0.7338,https://openalex.org/W2302963717;https://openalex.org/W4406237254;https://openalex.org/W2114590102;https://openalex.org/W4385859649;https://openalex.org/W4390075256;https://openalex.org/W3128754101
https://openalex.org/A5021055773,https://openalex.org/S155526855,2,1.0,https://openalex.org/W4383533118;https://openalex.org/W4381432831
https://openalex.org/A5005190949,https://openalex.org/S2485537415,7,0.7553,https://openalex.org/W4403447496;https://openalex.org/W4387247611;https://openalex.org/W4391697020;https://openalex.org/W4312922690;https://openalex.org/W4306309387;https://openalex.org/W4390738506;https://openalex.org/W3006860488
https://openalex.org/A5101706871,https://openalex.org/S43295729,3,0.7625,https://openalex.org/W4303980686;https://openalex.org/W4385603047;https://openalex.org/W4229371957
https://openalex.org/A5101706871,https://openalex.org/S3569471,2,0.8192,https://openalex.org/W2351740472;https://openalex.org/W4400302386
https://openalex.org/A5015201875,https://openalex.org/S4210192031,5,0.726,https://openalex.org/W4283825665;https://openalex.org/W4311111663;https://openalex.org/W4210744365;https://openalex.org/W3202596486;https://openalex.org/W4281673962
https://openalex.org/A5015201875,https://openalex.org/S2485537415,3,0.6317,https://openalex.org/W4400229077;https://openalex.org/W4400679572;https://openalex.org/W3197363096
https://openalex.org/A5102886212,https://openalex.org/S2729999759,7,0.7559,https://openalex.org/W2302963717;https://openalex.org/W2888296173;https://openalex.org/W4226059645;https://openalex.org/W4313459318;https://openalex.org/W4398757454;https://openalex.org/W4394647506;https://openalex.org/W2919611234
https://openalex.org/A5100378893,https://openalex.org/S101949793,4,0.6954,https://openalex.org/W3015674079;https://openalex.org/W2743826023;https://openalex.org/W2605919849;https://openalex.org/W2753418768
https://openalex.org/A5100378893,https://openalex.org/S2485537415,3,0.6966,https://openalex.org/W2890719396;https://openalex.org/W2972305133;https://openalex.org/W2897313695
https://openalex.org/A5056251028,https://openalex.org/S43295729,2,0.8752,https://openalex.org/W2945641879;https://openalex.org/W2950731991
https://openalex.org/A5056251028,https://openalex.org/S2485537415,2,0.722,https://openalex.org/W3082467335;https://openalex.org/W4382468183
https://openalex.org/A5056251028,https://openalex.org/S4210192031,3,0.8275,https://openalex.org/W3208021954;https://openalex.org/W3093463563;https://openalex.org/W3200802697
https://openalex.org/A5084703478,https://openalex.org/S107516304,2,0.8131,https://openalex.org/W4404513319;https://openalex.org/W4395675278
https://openalex.org/A5084703478,https://openalex.org/S2898612692,2,0.821,https://openalex.org/W4404723553;https://openalex.org/W4394859574
https://openalex.org/A5084703478,https://openalex.org/S2485537415,2,0.6085,https://openalex.org/W4393066138;https://openalex.org/W2914111352
https://openalex.org/A5051597671,https://openalex.org/S52395412,3,0.7777,https://openalex.org/W4210493972;https://openalex.org/W4385647457;https://openalex.org/W4403113340
https://openalex.org/A5051597671,https://openalex.org/S19032547,3,0.7504,https://openalex.org/W3042805419;https://openalex.org/W4220988961;https://openalex.org/W3087252502
https://openalex.org/A5101801149,https://openalex.org/S2485537415,3,0.6904,https://openalex.org/W3113434025;https://openalex.org/W3170720946;https://openalex.org/W3016415057
https://openalex.org/A5101801149,https://openalex.org/S202381698,2,0.8353,https://openalex.org/W3043660832;https://openalex.org/W4297258920
https://openalex.org/A5056445813,https://openalex.org/S2485537415,3,0.7144,https://openalex.org/W4392007333;https://openalex.org/W4386088239;https://openalex.org/W4403095871
https://openalex.org/A5000506517,https://openalex.org/S2485537415,2,0.761,https://openalex.org/W4312792162;https://openalex.org/W4386825098
https://openalex.org/A5000506517,https://openalex.org/S4210192031,3,0.7315,https://openalex.org/W4404669524;https://openalex.org/W3043999936;https://openalex.org/W3033034218
https://openalex.org/A5004131475,https://openalex.org/S2485537415,2,0.6087,https://openalex.org/W4394773586;https://openalex.org/W4393170744
https://openalex.org/A5004131475,https://openalex.org/S4210192031,4,0.639,https://openalex.org/W4224264214;https://openalex.org/W4366283377;https://openalex.org/W4281766122;https://openalex.org/W4377091082
https://openalex.org/A5009400840,https://openalex.org/S2485537415,4,0.7363,https://openalex.org/W4394676691;https://openalex.org/W4391984060;https://openalex.org/W3114543730;https://openalex.org/W3002474999
https://openalex.org/A5009400840,https://openalex.org/S4210178049,3,0.6773,https://openalex.org/W4311376210;https://openalex.org/W4386292370;https://openalex.org/W4389954868
https://openalex.org/A5055864641,https://openalex.org/S4210219776,7,0.7514,https://openalex.org/W4389131500;https://openalex.org/W4280571180;https://openalex.org/W2902508773;https://openalex.org/W2970294104;https://openalex.org/W4212930502;https://openalex.org/W4283517429;https://openalex.org/W4280528097
https://openalex.org/A5085432173,https://openalex.org/S3035462843,2,0.6555,https://openalex.org/W2744012164;https://openalex.org/W2789171032
https://openalex.org/A5085432173,https://openalex.org/S2485537415,3,0.6702,https://openalex.org/W2922490081;https://openalex.org/W4403722529;https://openalex.org/W3083459786
https://openalex.org/A5085432173,https://openalex.org/S196734849,2,0.7176,https://openalex.org/W4403996454;https://openalex.org/W2560386667
https://openalex.org/A5068803942,https://openalex.org/S2485537415,4,0.7145,https://openalex.org/W4392151785;https://openalex.org/W4388207226;https://openalex.org/W4401452685;https://openalex.org/W4405754382
https://openalex.org/A5068803942,https://openalex.org/S196734849,2,0.5954,https://openalex.org/W4395667411;https://openalex.org/W4404207215
https://openalex.org/A5073627176,https://openalex.org/S2485537415,3,0.7003,https://openalex.org/W4396982300;https://openalex.org/W4384519460;https://openalex.org/W4403446803
https://openalex.org/A5073627176,https://openalex.org/S34838331,3,0.681,https://openalex.org/W4212804285;https://openalex.org/W4382812356;https://openalex.org/W4321253219
https://openalex.org/A5050004899,https://openalex.org/S107516304,4,0.7131,https://openalex.org/W3041935397;https://openalex.org/W2939631812;https://openalex.org/W4296378036;https://openalex.org/W2947817682
https://openalex.org/A5050004899,https://openalex.org/S2485537415,2,0.5978,https://openalex.org/W2904685147;https://openalex.org/W2969482165
https://openalex.org/A5050630882,https://openalex.org/S2485537415,6,0.6704,https://openalex.org/W4396680754;https://openalex.org/W2948059343;https://openalex.org/W2916786737;https://openalex.org/W2954315015;https://openalex.org/W4387682162;https://openalex.org/W3092215047
https://openalex.org/A5050630882,https://openalex.org/S43295729,2,0.6366,https://openalex.org/W4214590841;https://openalex.org/W4381166207
https://openalex.org/A5100398353,https://openalex.org/S43295729,4,0.7455,https://openalex.org/W3206814941;https://openalex.org/W4405781694;https://openalex.org/W4392699364;https://openalex.org/W4404040489
https://openalex.org/A5017078676,https://openalex.org/S101949793,3,0.8046,https://openalex.org/W2567290379;https://openalex.org/W3040832679;https://openalex.org/W2116041897
https://openalex.org/A5017078676,https://openalex.org/S195231649,3,0.8643,https://openalex.org/W3157138286;https://openalex.org/W3196905380;https://openalex.org/W2987889561
https://openalex.org/A5100419643,https://openalex.org/S2485537415,5,0.7071,https://openalex.org/W3106756765;https://openalex.org/W3096072226;https://openalex.org/W3034997295;https://openalex.org/W2998984271;https://openalex.org/W2979137222
https://openalex.org/A5100419643,https://openalex.org/S2764955546,3,0.7478,https://openalex.org/W4312158063;https://openalex.org/W4293066358;https://openalex.org/W4294946194
https://openalex.org/A5044103045,https://openalex.org/S2485537415,5,0.7071,https://openalex.org/W3106756765;https://openalex.org/W3096072226;https://openalex.org/W3034997295;https://openalex.org/W2998984271;https://openalex.org/W2979137222
https://openalex.org/A5044103045,https://openalex.org/S2764955546,3,0.7478,https://openalex.org/W4312158063;https://openalex.org/W4293066358;https://openalex.org/W4294946194
https://openalex.org/A5081644845,https://openalex.org/S202381698,2,0.7544,https://openalex.org/W310056822;https://openalex.org/W2884755930
https://openalex.org/A5081644845,https://openalex.org/S2485537415,5,0.685,https://openalex.org/W3005999566;https://openalex.org/W2883115548;https://openalex.org/W3129123111;https://openalex.org/W2955986943;https://openalex.org/W2901663594
https://openalex.org/A5088517824,https://openalex.org/S2729999759,6,0.683,https://openalex.org/W2973080442;https://openalex.org/W3093421262;https://openalex.org/W4290994975;https://openalex.org/W4381803920;https://openalex.org/W2344508595;https://openalex.org/W3156509887
https://openalex.org/A5088517824,https://openalex.org/S155526855,2,0.7694,https://openalex.org/W2598515261;https://openalex.org/W3013966413
https://openalex.org/A5086193689,https://openalex.org/S4210205812,2,0.8093,https://openalex.org/W3175278125;https://openalex.org/W3210440504
https://openalex.org/A5086193689,https://openalex.org/S2485537415,5,0.6845,https://openalex.org/W4316022120;https://openalex.org/W3194015442;https://openalex.org/W3159463234;https://openalex.org/W4402435320;https://openalex.org/W4394586017
https://openalex.org/A5100696824,https://openalex.org/S2485537415,2,0.8101,https://openalex.org/W2807933273;https://openalex.org/W2593217248
https://openalex.org/A5059538784,https://openalex.org/S202381698,2,0.8911,https://openalex.org/W4287509839;https://openalex.org/W4225271273
https://openalex.org/A5059538784,https://openalex.org/S2485537415,2,0.9121,https://openalex.org/W4362514639;https://openalex.org/W4312565960
https://openalex.org/A5059538784,https://openalex.org/S196734849,3,0.8522,https://openalex.org/W4400401916;https://openalex.org/W4381190358;https://openalex.org/W4387950318
https://openalex.org/A5100385138,https://openalex.org/S4210192031,3,0.8982,https://openalex.org/W4391822640;https://openalex.org/W4394581391;https://openalex.org/W4399046940
https://openalex.org/A5100385138,https://openalex.org/S202381698,2,0.7605,https://openalex.org/W2884150790;https://openalex.org/W3102464805
https://openalex.org/A5100385138,https://openalex.org/S2485537415,2,0.702,https://openalex.org/W2889792925;https://openalex.org/W2897402719
https://openalex.org/A5068039203,https://openalex.org/S2485537415,3,0.7003,https://openalex.org/W4396982300;https://openalex.org/W4384519460;https://openalex.org/W4403446803
https://openalex.org/A5068039203,https://openalex.org/S34838331,3,0.681,https://openalex.org/W4212804285;https://openalex.org/W4382812356;https://openalex.org/W4321253219
https://openalex.org/A5077832834,https://openalex.org/S2485537415,6,0.6602,https://openalex.org/W3134640979;https://openalex.org/W3111969164;https://openalex.org/W4313175264;https://openalex.org/W4399344971;https://openalex.org/W3120965060;https://openalex.org/W3127024293
https://openalex.org/A5003799782,https://openalex.org/S2485537415,4,0.7328,https://openalex.org/W4205806143;https://openalex.org/W2802898945;https://openalex.org/W2947485030;https://openalex.org/W3093966064
https://openalex.org/A5003799782,https://openalex.org/S4511983,2,0.785,https://openalex.org/W2576704056;https://openalex.org/W2592132130
https://openalex.org/A5022836666,https://openalex.org/S2595095599,2,0.7495,https://openalex.org/W2996443676;https://openalex.org/W4300818856
https://openalex.org/A5022836666,https://openalex.org/S202381698,5,0.7358,https://openalex.org/W2895001844;https://openalex.org/W2517464449;https://openalex.org/W2883344759;https://openalex.org/W2471648397;https://openalex.org/W3085184538
https://openalex.org/A5016345745,https://openalex.org/S2485537415,2,0.6332,https://openalex.org/W2797089620;https://openalex.org/W4404563177
https://openalex.org/A5016345745,https://openalex.org/S4210205812,2,0.8721,https://openalex.org/W3185712843;https://openalex.org/W3185562385
https://openalex.org/A5016345745,https://openalex.org/S4210213891,2,0.6899,https://openalex.org/W4280623296;https://openalex.org/W3135647274
https://openalex.org/A5088522517,https://openalex.org/S4511983,8,0.7421,https://openalex.org/W2770385327;https://openalex.org/W2285928817;https://openalex.org/W2890802415;https://openalex.org/W2576200800;https://openalex.org/W2964198674;https://openalex.org/W3000641394;https://openalex.org/W3183238114;https://openalex.org/W2891124349
https://openalex.org/A5070522496,https://openalex.org/S190629608,2,0.744,https://openalex.org/W2944025081;https://openalex.org/W4394962065
https://openalex.org/A5070522496,https://openalex.org/S2485537415,2,0.7292,https://openalex.org/W4402436494;https://openalex.org/W3136777491
https://openalex.org/A5086718724,https://openalex.org/S101949793,7,0.7391,https://openalex.org/W4288053831;https://openalex.org/W2939399986;https://openalex.org/W4205341374;https://openalex.org/W3196962087;https://openalex.org/W4211050207;https://openalex.org/W4211260356;https://openalex.org/W3132667007
https://openalex.org/A5000760919,https://openalex.org/S4210192031,4,0.7604,https://openalex.org/W4289518990;https://openalex.org/W3021979179;https://openalex.org/W4224948165;https://openalex.org/W3145224579
https://openalex.org/A5000760919,https://openalex.org/S2485537415,2,0.8413,https://openalex.org/W3009100509;https://openalex.org/W2969417151
https://openalex.org/A5000760919,https://openalex.org/S4210205812,2,0.7711,https://openalex.org/W3018515494;https://openalex.org/W3202630717
https://openalex.org/A5035659737,https://openalex.org/S190629608,7,0.7352,https://openalex.org/W3014848791;https://openalex.org/W3155251157;https://openalex.org/W4224306477;https://openalex.org/W3102399563;https://openalex.org/W4296638813;https://openalex.org/W4225256524;https://openalex.org/W3015791334
https://openalex.org/A5065389686,https://openalex.org/S4511983,8,0.7488,https://openalex.org/W2602608313;https://openalex.org/W2342212198;https://openalex.org/W358923722;https://openalex.org/W2895863872;https://openalex.org/W2737373984;https://openalex.org/W3043587427;https://openalex.org/W2615393870;https://openalex.org/W2989821223
